product_id,name,category,price,stock_quantity,supplier_id,description,tags,weight_kg,dimensions_cm,created_at,is_active
P002672,"Product 2672: Stationery Item",Stationery,111.78,4534,SUP007,"Description for product 2672 with Stationery",storage,durable,33.58,85x13x19,2024-06-04T04:00:00.000Z,true
P002673,"Product 2673: Accessories Item",Accessories,316.59,1552,SUP002,"Description for product 2673 with Accessories",professional,1.62,73x67x97,2024-05-07T04:00:00.000Z,true
P002674,"Product 2674: Accessories Item",Accessories,107.63,3597,SUP007,"Description for product 2674 with Accessories",electronics,durable,ergonomic,1.28,64x96x88,2024-02-28T05:00:00.000Z,true
P002675,"Product 2675: Accessories Item",Accessories,491.10,727,SUP004,"Description for product 2675 with Accessories",durable,storage,9.26,75x44x19,2024-01-18T05:00:00.000Z,true
P002676,"Product 2676: Stationery Item",Stationery,230.72,4083,SUP003,"Description for product 2676 with Stationery",furniture,13.65,78x89x8,2024-11-15T05:00:00.000Z,true
P002677,"Product 2677: Furniture Item",Furniture,342.78,2929,SUP003,"Description for product 2677 with Furniture",storage,41.84,89x39x33,2024-04-14T04:00:00.000Z,true
P002678,"Product 2678: Electronics Item",Electronics,423.86,1469,SUP003,"Description for product 2678 with Electronics",portable,computer,12.72,11x63x57,2024-08-04T04:00:00.000Z,true
P002679,"Product 2679: Electronics Item",Electronics,401.86,1126,SUP007,"Description for product 2679 with Electronics",ergonomic,computer,19.37,51x94x87,2024-03-26T04:00:00.000Z,true
P002680,"Product 2680: Electronics Item",Electronics,435.31,2231,SUP002,"Description for product 2680 with Electronics",portable,computer,45.14,28x84x89,2024-05-08T04:00:00.000Z,true
P002681,"Product 2681: Office Supplies Item",Office Supplies,135.17,4611,SUP004,"Description for product 2681 with Office Supplies",electronics,wireless,3.59,5x46x93,2024-12-27T05:00:00.000Z,true
P002682,"Product 2682: Furniture Item",Furniture,358.27,3612,SUP005,"Description for product 2682 with Furniture",electronics,41.57,31x33x93,2024-11-24T05:00:00.000Z,true
P002683,"Product 2683: Accessories Item",Accessories,254.14,1988,SUP001,"Description for product 2683 with Accessories",electronics,14.51,83x87x67,2024-12-09T05:00:00.000Z,true
P002684,"Product 2684: Electronics Item",Electronics,426.97,2812,SUP006,"Description for product 2684 with Electronics",durable,office,10.57,49x47x70,2024-01-17T05:00:00.000Z,true
P002685,"Product 2685: Office Supplies Item",Office Supplies,367.09,4907,SUP002,"Description for product 2685 with Office Supplies",professional,durable,36.80,8x19x97,2024-02-17T05:00:00.000Z,true
P002686,"Product 2686: Office Supplies Item",Office Supplies,459.42,3161,SUP008,"Description for product 2686 with Office Supplies",portable,furniture,4.28,29x97x103,2024-07-28T04:00:00.000Z,false
P002687,"Product 2687: Furniture Item",Furniture,293.16,4960,SUP008,"Description for product 2687 with Furniture",furniture,computer,13.39,80x39x18,2024-08-16T04:00:00.000Z,false
P002688,"Product 2688: Accessories Item",Accessories,210.69,4244,SUP002,"Description for product 2688 with Accessories",furniture,storage,29.71,22x86x69,2024-07-28T04:00:00.000Z,false
P002689,"Product 2689: Accessories Item",Accessories,328.00,4905,SUP008,"Description for product 2689 with Accessories",furniture,47.66,51x79x70,2024-04-14T04:00:00.000Z,true
P002690,"Product 2690: Accessories Item",Accessories,104.17,4235,SUP007,"Description for product 2690 with Accessories",storage,wireless,16.39,85x58x85,2024-06-21T04:00:00.000Z,true
P002691,"Product 2691: Office Supplies Item",Office Supplies,270.51,3693,SUP006,"Description for product 2691 with Office Supplies",electronics,ergonomic,8.69,11x99x67,2024-07-28T04:00:00.000Z,true
P002692,"Product 2692: Stationery Item",Stationery,463.71,3908,SUP008,"Description for product 2692 with Stationery",durable,furniture,ergonomic,38.68,10x28x78,2024-06-23T04:00:00.000Z,true
P002693,"Product 2693: Accessories Item",Accessories,378.80,298,SUP002,"Description for product 2693 with Accessories",wireless,portable,29.23,42x83x15,2024-12-01T05:00:00.000Z,true
P002694,"Product 2694: Stationery Item",Stationery,317.37,786,SUP008,"Description for product 2694 with Stationery",furniture,portable,31.96,98x49x37,2024-08-04T04:00:00.000Z,true
P002695,"Product 2695: Electronics Item",Electronics,198.97,4811,SUP004,"Description for product 2695 with Electronics",wireless,3.31,14x96x13,2024-10-28T04:00:00.000Z,true
P002696,"Product 2696: Accessories Item",Accessories,352.25,714,SUP001,"Description for product 2696 with Accessories",furniture,electronics,5.89,71x97x69,2024-05-13T04:00:00.000Z,true
P002697,"Product 2697: Furniture Item",Furniture,286.50,1946,SUP002,"Description for product 2697 with Furniture",storage,computer,office,7.94,74x86x22,2024-01-21T05:00:00.000Z,true
P002698,"Product 2698: Stationery Item",Stationery,385.41,2867,SUP004,"Description for product 2698 with Stationery",storage,computer,wireless,12.47,90x104x89,2024-06-11T04:00:00.000Z,true
P002699,"Product 2699: Electronics Item",Electronics,42.89,4609,SUP003,"Description for product 2699 with Electronics",portable,12.04,16x52x69,2024-03-01T05:00:00.000Z,false
P002700,"Product 2700: Furniture Item",Furniture,215.07,374,SUP006,"Description for product 2700 with Furniture",portable,33.00,85x16x73,2024-10-21T04:00:00.000Z,true
P002701,"Product 2701: Office Supplies Item",Office Supplies,478.33,3074,SUP002,"Description for product 2701 with Office Supplies",portable,4.91,23x89x102,2024-04-11T04:00:00.000Z,true
P002702,"Product 2702: Electronics Item",Electronics,377.74,2224,SUP004,"Description for product 2702 with Electronics",computer,professional,20.76,90x100x98,2024-07-28T04:00:00.000Z,true
P002703,"Product 2703: Furniture Item",Furniture,350.87,704,SUP005,"Description for product 2703 with Furniture",electronics,portable,20.99,90x104x80,2024-05-03T04:00:00.000Z,true
P002704,"Product 2704: Electronics Item",Electronics,90.94,132,SUP003,"Description for product 2704 with Electronics",portable,office,17.00,5x31x14,2024-12-26T05:00:00.000Z,true
P002705,"Product 2705: Accessories Item",Accessories,35.21,82,SUP001,"Description for product 2705 with Accessories",storage,9.44,52x38x64,2024-01-08T05:00:00.000Z,true
P002706,"Product 2706: Office Supplies Item",Office Supplies,279.97,966,SUP008,"Description for product 2706 with Office Supplies",office,49.88,27x50x19,2024-12-17T05:00:00.000Z,true
P002707,"Product 2707: Furniture Item",Furniture,488.62,2683,SUP006,"Description for product 2707 with Furniture",storage,11.60,25x29x82,2024-06-24T04:00:00.000Z,true
P002708,"Product 2708: Furniture Item",Furniture,215.62,3790,SUP001,"Description for product 2708 with Furniture",portable,10.07,17x104x84,2024-08-14T04:00:00.000Z,true
P002709,"Product 2709: Accessories Item",Accessories,446.34,368,SUP002,"Description for product 2709 with Accessories",ergonomic,professional,wireless,18.04,60x48x28,2024-06-11T04:00:00.000Z,true
P002710,"Product 2710: Furniture Item",Furniture,46.46,3385,SUP001,"Description for product 2710 with Furniture",wireless,0.53,19x80x15,2024-02-22T05:00:00.000Z,true
P002711,"Product 2711: Electronics Item",Electronics,425.71,2819,SUP006,"Description for product 2711 with Electronics",professional,ergonomic,electronics,10.26,61x11x24,2024-05-01T04:00:00.000Z,true
P002712,"Product 2712: Electronics Item",Electronics,166.52,319,SUP006,"Description for product 2712 with Electronics",computer,22.62,79x48x85,2024-01-04T05:00:00.000Z,true
P002713,"Product 2713: Stationery Item",Stationery,110.71,2413,SUP008,"Description for product 2713 with Stationery",office,wireless,storage,35.93,96x102x95,2024-03-05T05:00:00.000Z,true
P002714,"Product 2714: Stationery Item",Stationery,192.25,1368,SUP007,"Description for product 2714 with Stationery",furniture,32.65,34x67x26,2024-09-08T04:00:00.000Z,true
P002715,"Product 2715: Office Supplies Item",Office Supplies,67.82,3464,SUP008,"Description for product 2715 with Office Supplies",ergonomic,18.75,53x57x69,2024-08-08T04:00:00.000Z,true
P002716,"Product 2716: Stationery Item",Stationery,402.99,2792,SUP001,"Description for product 2716 with Stationery",furniture,storage,49.25,7x28x34,2024-01-27T05:00:00.000Z,false
P002717,"Product 2717: Accessories Item",Accessories,270.94,655,SUP002,"Description for product 2717 with Accessories",durable,ergonomic,43.43,73x28x92,2024-10-27T04:00:00.000Z,true
P002718,"Product 2718: Stationery Item",Stationery,77.61,3291,SUP001,"Description for product 2718 with Stationery",electronics,storage,39.69,80x61x70,2024-07-15T04:00:00.000Z,true
P002719,"Product 2719: Accessories Item",Accessories,445.50,2323,SUP001,"Description for product 2719 with Accessories",storage,3.61,99x97x57,2024-08-21T04:00:00.000Z,false
P002720,"Product 2720: Office Supplies Item",Office Supplies,402.84,2196,SUP002,"Description for product 2720 with Office Supplies",electronics,ergonomic,10.09,25x57x21,2024-09-01T04:00:00.000Z,true
P002721,"Product 2721: Furniture Item",Furniture,16.72,4554,SUP001,"Description for product 2721 with Furniture",wireless,36.81,89x52x40,2024-07-27T04:00:00.000Z,true
P002722,"Product 2722: Office Supplies Item",Office Supplies,49.39,776,SUP005,"Description for product 2722 with Office Supplies",ergonomic,computer,electronics,21.07,43x71x101,2024-08-23T04:00:00.000Z,true
P002723,"Product 2723: Electronics Item",Electronics,323.77,3258,SUP004,"Description for product 2723 with Electronics",durable,storage,21.95,95x67x24,2024-09-19T04:00:00.000Z,false
P002724,"Product 2724: Office Supplies Item",Office Supplies,144.79,1952,SUP008,"Description for product 2724 with Office Supplies",computer,furniture,11.28,75x13x52,2024-06-05T04:00:00.000Z,true
P002725,"Product 2725: Office Supplies Item",Office Supplies,57.35,1541,SUP005,"Description for product 2725 with Office Supplies",professional,electronics,33.49,71x104x92,2024-07-02T04:00:00.000Z,true
P002726,"Product 2726: Office Supplies Item",Office Supplies,165.06,1283,SUP008,"Description for product 2726 with Office Supplies",office,electronics,42.36,83x47x104,2024-02-02T05:00:00.000Z,true
P002727,"Product 2727: Furniture Item",Furniture,211.40,4406,SUP006,"Description for product 2727 with Furniture",computer,portable,14.74,27x97x19,2024-01-28T05:00:00.000Z,true
P002728,"Product 2728: Electronics Item",Electronics,239.65,2660,SUP003,"Description for product 2728 with Electronics",furniture,portable,ergonomic,26.12,91x18x101,2024-02-01T05:00:00.000Z,true
P002729,"Product 2729: Office Supplies Item",Office Supplies,232.49,37,SUP005,"Description for product 2729 with Office Supplies",storage,portable,49.94,87x19x74,2024-12-20T05:00:00.000Z,true
P002730,"Product 2730: Furniture Item",Furniture,149.45,4861,SUP008,"Description for product 2730 with Furniture",professional,electronics,16.56,22x38x50,2024-11-17T05:00:00.000Z,true
P002731,"Product 2731: Stationery Item",Stationery,289.54,3207,SUP003,"Description for product 2731 with Stationery",professional,electronics,computer,4.52,85x94x54,2024-01-02T05:00:00.000Z,true
P002732,"Product 2732: Furniture Item",Furniture,183.94,904,SUP002,"Description for product 2732 with Furniture",professional,1.96,46x98x17,2024-01-19T05:00:00.000Z,true
P002733,"Product 2733: Stationery Item",Stationery,407.10,3573,SUP008,"Description for product 2733 with Stationery",furniture,computer,3.59,35x37x86,2024-04-19T04:00:00.000Z,true
P002734,"Product 2734: Office Supplies Item",Office Supplies,105.05,4520,SUP007,"Description for product 2734 with Office Supplies",computer,34.77,67x82x68,2024-01-09T05:00:00.000Z,true
P002735,"Product 2735: Office Supplies Item",Office Supplies,35.72,3999,SUP006,"Description for product 2735 with Office Supplies",computer,professional,35.73,42x24x51,2024-09-22T04:00:00.000Z,true
P002736,"Product 2736: Office Supplies Item",Office Supplies,295.89,3387,SUP008,"Description for product 2736 with Office Supplies",professional,storage,portable,19.96,102x16x68,2024-01-10T05:00:00.000Z,true
P002737,"Product 2737: Office Supplies Item",Office Supplies,418.06,3491,SUP004,"Description for product 2737 with Office Supplies",computer,47.53,38x61x7,2024-02-13T05:00:00.000Z,true
P002738,"Product 2738: Stationery Item",Stationery,5.07,4335,SUP004,"Description for product 2738 with Stationery",furniture,33.61,78x68x10,2024-08-09T04:00:00.000Z,true
P002739,"Product 2739: Office Supplies Item",Office Supplies,194.52,2508,SUP003,"Description for product 2739 with Office Supplies",wireless,ergonomic,computer,28.18,81x52x35,2024-03-09T05:00:00.000Z,true
P002740,"Product 2740: Office Supplies Item",Office Supplies,281.27,2631,SUP006,"Description for product 2740 with Office Supplies",furniture,42.11,15x52x103,2024-09-10T04:00:00.000Z,true
P002741,"Product 2741: Furniture Item",Furniture,307.59,3711,SUP005,"Description for product 2741 with Furniture",furniture,portable,33.55,75x14x31,2024-10-03T04:00:00.000Z,true
P002742,"Product 2742: Office Supplies Item",Office Supplies,211.89,3967,SUP003,"Description for product 2742 with Office Supplies",electronics,professional,0.71,26x25x70,2024-07-08T04:00:00.000Z,true
P002743,"Product 2743: Accessories Item",Accessories,74.41,394,SUP001,"Description for product 2743 with Accessories",wireless,professional,office,8.07,35x49x18,2024-02-11T05:00:00.000Z,false
P002744,"Product 2744: Furniture Item",Furniture,278.45,2364,SUP002,"Description for product 2744 with Furniture",wireless,26.88,93x87x72,2024-02-10T05:00:00.000Z,true
P002745,"Product 2745: Furniture Item",Furniture,224.28,4666,SUP006,"Description for product 2745 with Furniture",durable,16.08,79x41x21,2024-02-23T05:00:00.000Z,false
P002746,"Product 2746: Electronics Item",Electronics,86.03,4433,SUP008,"Description for product 2746 with Electronics",storage,computer,3.37,26x57x75,2024-05-26T04:00:00.000Z,true
P002747,"Product 2747: Accessories Item",Accessories,407.50,1312,SUP008,"Description for product 2747 with Accessories",computer,office,20.00,6x84x48,2024-09-27T04:00:00.000Z,true
P002748,"Product 2748: Stationery Item",Stationery,37.18,1964,SUP003,"Description for product 2748 with Stationery",furniture,45.69,20x76x39,2024-02-08T05:00:00.000Z,true
P002749,"Product 2749: Electronics Item",Electronics,5.01,1676,SUP006,"Description for product 2749 with Electronics",wireless,portable,electronics,23.31,78x31x9,2024-07-25T04:00:00.000Z,true
P002750,"Product 2750: Stationery Item",Stationery,72.04,4359,SUP008,"Description for product 2750 with Stationery",ergonomic,durable,31.03,78x80x54,2024-02-14T05:00:00.000Z,true
P002751,"Product 2751: Electronics Item",Electronics,476.83,2008,SUP008,"Description for product 2751 with Electronics",professional,storage,furniture,11.06,100x62x92,2024-07-26T04:00:00.000Z,true
P002752,"Product 2752: Office Supplies Item",Office Supplies,277.28,330,SUP002,"Description for product 2752 with Office Supplies",office,professional,ergonomic,23.00,42x94x90,2024-02-08T05:00:00.000Z,true
P002753,"Product 2753: Electronics Item",Electronics,136.06,922,SUP003,"Description for product 2753 with Electronics",storage,professional,12.05,47x16x65,2024-08-21T04:00:00.000Z,true
P002754,"Product 2754: Office Supplies Item",Office Supplies,302.01,3943,SUP007,"Description for product 2754 with Office Supplies",wireless,storage,46.43,30x82x29,2024-12-27T05:00:00.000Z,true
P002755,"Product 2755: Accessories Item",Accessories,500.99,2083,SUP008,"Description for product 2755 with Accessories",ergonomic,durable,portable,49.88,72x42x10,2024-04-11T04:00:00.000Z,true
P002756,"Product 2756: Electronics Item",Electronics,438.69,1664,SUP006,"Description for product 2756 with Electronics",furniture,office,8.82,84x44x5,2024-09-20T04:00:00.000Z,true
P002757,"Product 2757: Office Supplies Item",Office Supplies,342.07,3833,SUP001,"Description for product 2757 with Office Supplies",ergonomic,25.06,103x68x30,2024-12-19T05:00:00.000Z,true
P002758,"Product 2758: Electronics Item",Electronics,323.27,3008,SUP008,"Description for product 2758 with Electronics",ergonomic,16.27,6x97x104,2024-03-01T05:00:00.000Z,true
P002759,"Product 2759: Office Supplies Item",Office Supplies,182.03,3080,SUP001,"Description for product 2759 with Office Supplies",professional,office,storage,43.01,45x63x24,2024-02-25T05:00:00.000Z,false
P002760,"Product 2760: Furniture Item",Furniture,266.03,2163,SUP007,"Description for product 2760 with Furniture",electronics,furniture,33.59,30x52x10,2024-12-20T05:00:00.000Z,true
P002761,"Product 2761: Office Supplies Item",Office Supplies,95.83,2076,SUP006,"Description for product 2761 with Office Supplies",electronics,office,27.55,103x58x58,2024-10-26T04:00:00.000Z,true
P002762,"Product 2762: Furniture Item",Furniture,273.26,1257,SUP003,"Description for product 2762 with Furniture",durable,portable,13.08,44x88x101,2024-11-24T05:00:00.000Z,true
P002763,"Product 2763: Accessories Item",Accessories,433.76,1966,SUP004,"Description for product 2763 with Accessories",computer,wireless,29.63,70x84x104,2024-08-09T04:00:00.000Z,true
P002764,"Product 2764: Office Supplies Item",Office Supplies,477.03,4814,SUP004,"Description for product 2764 with Office Supplies",furniture,office,34.04,64x8x49,2024-07-28T04:00:00.000Z,true
P002765,"Product 2765: Accessories Item",Accessories,438.58,1451,SUP008,"Description for product 2765 with Accessories",electronics,9.95,48x42x19,2024-12-11T05:00:00.000Z,true
P002766,"Product 2766: Accessories Item",Accessories,22.08,98,SUP002,"Description for product 2766 with Accessories",office,furniture,6.57,28x22x94,2024-05-16T04:00:00.000Z,true
P002767,"Product 2767: Stationery Item",Stationery,309.67,1964,SUP008,"Description for product 2767 with Stationery",electronics,professional,wireless,29.83,55x100x69,2024-02-05T05:00:00.000Z,false
P002768,"Product 2768: Office Supplies Item",Office Supplies,208.16,3806,SUP005,"Description for product 2768 with Office Supplies",storage,34.00,92x100x70,2024-10-01T04:00:00.000Z,true
P002769,"Product 2769: Office Supplies Item",Office Supplies,15.95,2181,SUP003,"Description for product 2769 with Office Supplies",storage,17.22,52x17x11,2024-09-14T04:00:00.000Z,true
P002770,"Product 2770: Electronics Item",Electronics,202.17,3269,SUP008,"Description for product 2770 with Electronics",portable,47.37,92x69x36,2024-10-16T04:00:00.000Z,true
P002771,"Product 2771: Furniture Item",Furniture,303.86,1893,SUP006,"Description for product 2771 with Furniture",professional,5.38,10x87x70,2024-01-27T05:00:00.000Z,true
P002772,"Product 2772: Accessories Item",Accessories,338.87,1231,SUP002,"Description for product 2772 with Accessories",computer,ergonomic,13.33,6x89x17,2024-01-21T05:00:00.000Z,true
P002773,"Product 2773: Accessories Item",Accessories,449.92,1127,SUP004,"Description for product 2773 with Accessories",computer,office,wireless,11.14,40x98x51,2024-03-13T04:00:00.000Z,true
P002774,"Product 2774: Stationery Item",Stationery,259.29,2429,SUP002,"Description for product 2774 with Stationery",ergonomic,storage,4.99,100x94x88,2024-04-18T04:00:00.000Z,true
P002775,"Product 2775: Office Supplies Item",Office Supplies,314.87,3130,SUP003,"Description for product 2775 with Office Supplies",storage,ergonomic,durable,5.88,6x49x71,2024-06-15T04:00:00.000Z,true
P002776,"Product 2776: Furniture Item",Furniture,65.35,2905,SUP006,"Description for product 2776 with Furniture",computer,storage,office,13.79,54x100x54,2024-09-13T04:00:00.000Z,true
P002777,"Product 2777: Electronics Item",Electronics,199.71,352,SUP003,"Description for product 2777 with Electronics",storage,durable,13.28,97x87x87,2024-02-24T05:00:00.000Z,true
P002778,"Product 2778: Office Supplies Item",Office Supplies,398.27,3227,SUP007,"Description for product 2778 with Office Supplies",electronics,44.92,48x99x79,2024-04-08T04:00:00.000Z,true
P002779,"Product 2779: Stationery Item",Stationery,108.71,3783,SUP006,"Description for product 2779 with Stationery",furniture,durable,portable,7.41,90x31x12,2024-10-23T04:00:00.000Z,true
P002780,"Product 2780: Furniture Item",Furniture,39.35,4784,SUP007,"Description for product 2780 with Furniture",storage,0.39,98x8x75,2024-10-14T04:00:00.000Z,true
P002781,"Product 2781: Furniture Item",Furniture,34.55,4738,SUP005,"Description for product 2781 with Furniture",furniture,computer,storage,29.38,90x31x27,2024-04-15T04:00:00.000Z,true
P002782,"Product 2782: Accessories Item",Accessories,199.31,1288,SUP002,"Description for product 2782 with Accessories",office,ergonomic,5.83,14x99x51,2024-06-12T04:00:00.000Z,true
P002783,"Product 2783: Electronics Item",Electronics,500.16,475,SUP002,"Description for product 2783 with Electronics",portable,professional,43.31,100x41x54,2024-06-06T04:00:00.000Z,true
P002784,"Product 2784: Electronics Item",Electronics,479.38,4787,SUP003,"Description for product 2784 with Electronics",wireless,ergonomic,8.61,81x99x80,2024-08-11T04:00:00.000Z,false
P002785,"Product 2785: Furniture Item",Furniture,70.53,1310,SUP005,"Description for product 2785 with Furniture",wireless,portable,9.69,77x90x41,2024-07-10T04:00:00.000Z,true
P002786,"Product 2786: Stationery Item",Stationery,113.47,1741,SUP005,"Description for product 2786 with Stationery",electronics,32.27,29x36x35,2024-04-02T04:00:00.000Z,true
P002787,"Product 2787: Furniture Item",Furniture,45.77,822,SUP001,"Description for product 2787 with Furniture",durable,wireless,14.86,44x68x7,2024-03-16T04:00:00.000Z,true
P002788,"Product 2788: Accessories Item",Accessories,266.26,548,SUP004,"Description for product 2788 with Accessories",furniture,33.64,53x36x7,2024-08-04T04:00:00.000Z,true
P002789,"Product 2789: Electronics Item",Electronics,376.08,3085,SUP007,"Description for product 2789 with Electronics",office,ergonomic,25.86,94x62x71,2024-10-06T04:00:00.000Z,true
P002790,"Product 2790: Office Supplies Item",Office Supplies,217.71,4286,SUP001,"Description for product 2790 with Office Supplies",wireless,23.70,83x96x32,2024-01-16T05:00:00.000Z,false
P002791,"Product 2791: Furniture Item",Furniture,61.11,1773,SUP001,"Description for product 2791 with Furniture",ergonomic,wireless,furniture,0.63,79x15x86,2024-10-02T04:00:00.000Z,false
P002792,"Product 2792: Office Supplies Item",Office Supplies,176.64,4306,SUP008,"Description for product 2792 with Office Supplies",portable,19.02,31x16x68,2024-12-27T05:00:00.000Z,true
P002793,"Product 2793: Furniture Item",Furniture,53.22,2811,SUP003,"Description for product 2793 with Furniture",durable,3.96,9x16x60,2024-10-24T04:00:00.000Z,true
P002794,"Product 2794: Furniture Item",Furniture,314.93,436,SUP006,"Description for product 2794 with Furniture",office,storage,professional,35.43,34x87x32,2024-05-16T04:00:00.000Z,true
P002795,"Product 2795: Stationery Item",Stationery,432.31,4271,SUP004,"Description for product 2795 with Stationery",storage,durable,12.49,76x6x39,2024-05-16T04:00:00.000Z,true
P002796,"Product 2796: Electronics Item",Electronics,172.43,2971,SUP008,"Description for product 2796 with Electronics",furniture,office,9.83,80x6x75,2024-07-08T04:00:00.000Z,true
P002797,"Product 2797: Furniture Item",Furniture,363.61,1760,SUP007,"Description for product 2797 with Furniture",office,durable,professional,49.35,13x49x33,2024-09-24T04:00:00.000Z,true
P002798,"Product 2798: Accessories Item",Accessories,433.94,3709,SUP003,"Description for product 2798 with Accessories",office,computer,durable,31.59,6x58x52,2024-04-25T04:00:00.000Z,true
P002799,"Product 2799: Stationery Item",Stationery,429.28,503,SUP002,"Description for product 2799 with Stationery",wireless,portable,office,29.75,16x58x36,2024-07-24T04:00:00.000Z,false
P002800,"Product 2800: Stationery Item",Stationery,259.18,2447,SUP003,"Description for product 2800 with Stationery",portable,3.59,30x10x95,2024-03-19T04:00:00.000Z,true
P002801,"Product 2801: Accessories Item",Accessories,343.93,3515,SUP002,"Description for product 2801 with Accessories",portable,durable,24.47,44x10x13,2024-12-09T05:00:00.000Z,true
P002802,"Product 2802: Furniture Item",Furniture,234.55,574,SUP008,"Description for product 2802 with Furniture",electronics,5.68,98x23x57,2024-04-19T04:00:00.000Z,true
P002803,"Product 2803: Office Supplies Item",Office Supplies,42.09,1083,SUP007,"Description for product 2803 with Office Supplies",portable,7.56,17x87x79,2024-08-02T04:00:00.000Z,true
P002804,"Product 2804: Electronics Item",Electronics,370.05,4206,SUP007,"Description for product 2804 with Electronics",furniture,electronics,2.99,68x32x52,2024-08-10T04:00:00.000Z,true
P002805,"Product 2805: Office Supplies Item",Office Supplies,81.01,763,SUP004,"Description for product 2805 with Office Supplies",electronics,37.06,33x65x49,2024-04-05T04:00:00.000Z,true
P002806,"Product 2806: Stationery Item",Stationery,47.59,2853,SUP004,"Description for product 2806 with Stationery",professional,portable,17.83,47x46x62,2024-09-17T04:00:00.000Z,true
P002807,"Product 2807: Office Supplies Item",Office Supplies,121.58,4945,SUP005,"Description for product 2807 with Office Supplies",ergonomic,electronics,wireless,20.34,94x19x60,2024-04-09T04:00:00.000Z,true
P002808,"Product 2808: Accessories Item",Accessories,57.12,1155,SUP005,"Description for product 2808 with Accessories",computer,furniture,portable,34.81,87x75x55,2024-03-14T04:00:00.000Z,true
P002809,"Product 2809: Accessories Item",Accessories,250.89,1514,SUP005,"Description for product 2809 with Accessories",office,storage,24.15,78x88x20,2024-11-17T05:00:00.000Z,true
P002810,"Product 2810: Accessories Item",Accessories,260.62,1797,SUP008,"Description for product 2810 with Accessories",wireless,office,6.35,103x78x9,2024-02-20T05:00:00.000Z,true
P002811,"Product 2811: Office Supplies Item",Office Supplies,258.73,3316,SUP007,"Description for product 2811 with Office Supplies",office,durable,wireless,31.97,48x94x21,2024-03-11T04:00:00.000Z,true
P002812,"Product 2812: Office Supplies Item",Office Supplies,365.99,193,SUP007,"Description for product 2812 with Office Supplies",professional,electronics,wireless,29.19,28x66x70,2024-10-16T04:00:00.000Z,true
P002813,"Product 2813: Office Supplies Item",Office Supplies,498.70,3282,SUP004,"Description for product 2813 with Office Supplies",professional,wireless,computer,11.00,76x85x68,2024-05-06T04:00:00.000Z,true
P002814,"Product 2814: Office Supplies Item",Office Supplies,46.61,1011,SUP006,"Description for product 2814 with Office Supplies",furniture,ergonomic,portable,34.68,49x32x71,2024-06-22T04:00:00.000Z,true
P002815,"Product 2815: Office Supplies Item",Office Supplies,335.43,3304,SUP003,"Description for product 2815 with Office Supplies",computer,portable,29.77,69x9x77,2024-05-18T04:00:00.000Z,true
P002816,"Product 2816: Electronics Item",Electronics,438.03,2539,SUP004,"Description for product 2816 with Electronics",portable,furniture,26.83,18x23x25,2024-12-21T05:00:00.000Z,true
P002817,"Product 2817: Accessories Item",Accessories,347.28,1640,SUP002,"Description for product 2817 with Accessories",office,computer,ergonomic,6.98,91x44x104,2024-11-16T05:00:00.000Z,true
P002818,"Product 2818: Accessories Item",Accessories,272.91,25,SUP002,"Description for product 2818 with Accessories",wireless,35.87,63x62x54,2024-08-25T04:00:00.000Z,true
P002819,"Product 2819: Accessories Item",Accessories,58.94,1725,SUP008,"Description for product 2819 with Accessories",wireless,durable,22.79,57x91x57,2024-03-13T04:00:00.000Z,false
P002820,"Product 2820: Electronics Item",Electronics,274.18,3099,SUP005,"Description for product 2820 with Electronics",wireless,ergonomic,19.01,95x101x92,2024-11-27T05:00:00.000Z,true
P002821,"Product 2821: Office Supplies Item",Office Supplies,137.42,573,SUP005,"Description for product 2821 with Office Supplies",storage,furniture,34.48,19x12x41,2024-06-10T04:00:00.000Z,true
P002822,"Product 2822: Furniture Item",Furniture,157.94,2406,SUP004,"Description for product 2822 with Furniture",ergonomic,28.07,36x72x85,2024-06-21T04:00:00.000Z,true
P002823,"Product 2823: Stationery Item",Stationery,476.71,0,SUP005,"Description for product 2823 with Stationery",computer,19.20,104x101x63,2024-04-22T04:00:00.000Z,true
P002824,"Product 2824: Stationery Item",Stationery,334.80,3276,SUP003,"Description for product 2824 with Stationery",furniture,portable,storage,6.70,38x64x97,2024-02-01T05:00:00.000Z,true
P002825,"Product 2825: Office Supplies Item",Office Supplies,229.11,3481,SUP001,"Description for product 2825 with Office Supplies",furniture,portable,office,7.68,71x37x27,2024-01-10T05:00:00.000Z,true
P002826,"Product 2826: Accessories Item",Accessories,166.49,3179,SUP006,"Description for product 2826 with Accessories",durable,computer,ergonomic,33.59,78x40x14,2024-09-16T04:00:00.000Z,true
P002827,"Product 2827: Accessories Item",Accessories,332.27,4134,SUP001,"Description for product 2827 with Accessories",computer,professional,31.98,56x98x33,2024-02-27T05:00:00.000Z,false
P002828,"Product 2828: Furniture Item",Furniture,108.86,1614,SUP007,"Description for product 2828 with Furniture",wireless,49.55,65x39x49,2024-07-19T04:00:00.000Z,false
P002829,"Product 2829: Accessories Item",Accessories,304.64,3692,SUP004,"Description for product 2829 with Accessories",durable,29.26,17x43x53,2024-05-17T04:00:00.000Z,true
P002830,"Product 2830: Office Supplies Item",Office Supplies,441.25,1136,SUP008,"Description for product 2830 with Office Supplies",professional,wireless,11.30,85x79x37,2024-08-16T04:00:00.000Z,true
